id,disagree,agree,emotion,fact,nasty,nice,attacking,respectful,sarcasm
1242,True,False,False,False,False,True,False,False,False
1243,True,False,False,False,False,True,False,True,False
1244,False,False,True,False,False,False,False,False,False
1245,False,True,False,False,False,True,False,True,False
1246,True,False,False,True,False,True,False,True,False
1250,True,False,False,True,False,False,False,False,False
1251,True,False,False,True,False,True,False,True,False
1252,True,False,False,True,False,True,False,True,False
1253,True,False,False,True,False,True,False,True,False
1254,True,False,False,False,False,True,False,False,False
1255,True,False,False,True,False,True,False,True,False
1256,False,False,True,False,False,True,False,True,False
1260,True,False,False,True,True,False,True,False,True
1261,True,False,False,False,True,False,True,False,True
1262,False,True,False,True,False,True,False,True,False
1263,False,False,False,False,False,False,True,False,True
1264,False,True,False,False,False,True,False,True,False
1265,True,False,False,True,True,False,False,False,True
1266,False,True,True,False,False,True,False,True,False
1270,True,False,True,False,True,False,True,False,False
1271,True,False,True,False,False,False,False,False,False
1272,True,False,False,False,False,True,False,True,False
1273,True,False,True,False,False,False,True,False,False
1274,True,False,False,False,True,False,True,False,False
1275,True,False,False,False,False,False,False,False,False
1276,True,False,True,False,True,False,True,False,False
1280,False,False,False,False,False,False,False,False,False
1281,False,False,True,False,False,False,False,False,True
1282,False,False,False,True,False,True,False,True,False
1283,True,False,False,False,False,False,False,False,False
1284,True,False,False,True,False,True,False,False,False
1285,False,False,False,False,False,True,False,True,False
1286,True,False,False,True,False,False,False,False,False
1290,False,False,True,False,False,True,False,True,False
1291,False,False,False,True,False,True,False,True,False
1292,True,False,False,True,False,True,False,False,False
1293,True,False,True,False,True,False,True,False,True
1294,True,False,True,False,False,False,False,False,False
1295,False,False,False,True,False,True,False,False,False
1296,True,False,False,False,False,True,False,False,False
1300,False,False,True,False,False,True,False,True,False
1301,True,False,False,False,False,False,False,False,True
1302,True,False,False,False,False,True,False,True,False
1303,True,False,False,True,False,True,False,True,False
1304,True,False,False,False,False,True,False,True,False
1305,False,False,True,False,False,True,False,False,False
1306,True,False,False,False,False,True,False,True,False
1310,True,False,False,True,False,True,False,False,False
1311,False,True,False,True,False,True,False,True,False
1312,True,False,True,False,False,False,True,False,False
1313,True,False,False,True,False,False,False,False,False
1314,False,False,False,True,False,True,False,True,False
1315,True,False,False,True,False,False,False,False,False
1316,True,False,False,True,True,False,True,False,False
1320,True,False,False,False,False,False,False,False,False
1321,False,True,True,False,False,True,False,True,False
1322,False,False,True,False,False,False,False,True,False
1323,False,True,False,True,False,False,False,False,False
1324,True,False,False,True,False,False,False,True,False
1325,True,False,True,False,False,True,False,False,False
1326,False,True,False,True,False,True,False,True,False
1330,True,False,False,True,False,True,False,True,False
1331,True,False,False,True,True,False,True,False,False
1332,True,False,False,False,True,False,True,False,False
1333,True,False,True,False,False,False,True,False,False
1334,True,False,False,True,False,False,False,False,False
1335,True,False,False,True,False,False,False,False,False
1336,True,False,False,False,False,False,False,False,True
1340,True,False,True,False,False,False,False,True,False
1341,True,False,True,False,False,False,False,False,False
1342,True,False,False,False,False,True,False,True,False
1343,True,False,False,False,True,False,True,False,False
1344,False,True,True,False,False,True,False,True,False
1345,True,False,False,False,False,False,True,False,False
1346,True,False,False,False,False,True,False,False,False
1350,False,False,False,False,False,True,False,False,False
1351,False,False,False,False,False,False,False,False,False
1352,True,False,True,False,True,False,True,False,True
1353,True,False,True,False,True,False,True,False,True
1354,True,False,False,False,False,False,False,False,False
1355,False,False,True,False,False,True,False,False,False
1356,True,False,False,True,False,True,False,False,False
1360,True,False,False,False,True,False,True,False,False
1361,True,False,False,True,False,True,False,True,False
1362,False,False,False,True,False,True,False,True,False
1363,True,False,False,True,False,True,False,True,False
1364,True,False,False,False,False,False,False,False,False
1365,True,False,False,False,True,False,False,False,False
1366,True,False,False,True,False,True,False,True,False
1370,False,True,False,False,False,True,False,True,False
1371,False,False,False,True,False,True,False,False,False
1372,True,False,False,False,False,False,False,False,False
1373,True,False,False,True,False,True,False,False,False
1374,True,False,False,False,False,False,False,False,False
1375,False,False,True,False,False,True,False,True,False
1376,False,True,False,False,False,True,False,True,False
1380,False,False,False,False,False,True,False,True,False
1381,False,False,False,False,False,True,False,True,False
1382,False,True,False,False,False,True,False,True,False
1383,True,False,False,True,False,True,False,True,False
1384,True,False,False,False,False,True,False,True,False
1385,True,False,True,False,True,False,True,False,False
1386,False,False,False,True,False,True,False,False,False
1390,False,False,False,False,False,False,False,False,False
1391,False,False,False,True,False,True,False,True,False
1392,False,False,False,True,False,True,False,True,False
1393,False,True,False,True,False,True,False,True,False
1394,True,False,False,False,False,True,False,True,False
1395,False,False,False,True,False,True,False,True,False
1396,True,False,False,False,True,False,True,False,False
1400,True,False,False,True,False,False,True,False,True
1401,False,False,False,False,False,True,False,False,False
1402,True,False,False,False,True,False,True,False,True
1403,False,False,False,True,False,True,False,True,False
1404,False,True,False,True,False,True,False,True,False
1405,True,False,False,False,True,False,True,False,False
1406,False,False,False,True,False,False,False,True,False
1410,True,False,True,False,True,False,True,False,False
1411,True,False,True,False,False,True,False,False,False
1412,False,True,False,True,False,True,False,True,False
1413,True,False,False,True,False,True,False,True,False
1414,False,True,False,True,False,True,False,True,False
1415,False,True,False,True,False,True,False,True,False
1416,True,False,False,True,False,True,False,True,False
1420,False,False,False,False,False,True,False,False,False
1421,False,False,True,False,True,False,True,False,False
1422,True,False,False,True,False,False,False,False,False
1423,True,False,False,False,False,False,False,False,False
1424,True,False,True,False,True,False,True,False,False
1425,False,True,False,False,False,True,False,True,False
1426,True,False,False,False,False,False,False,False,False
1430,False,False,False,True,False,True,False,True,False
1431,False,False,False,False,False,False,False,False,True
1432,False,True,False,True,False,True,False,False,False
1433,False,True,False,True,False,True,False,True,False
1434,True,False,False,False,False,False,False,False,False
1435,False,False,False,True,False,True,False,True,False
1436,False,True,False,True,False,False,False,True,False
1440,True,False,False,False,True,False,True,False,False
1441,False,False,False,False,False,False,False,True,False
1442,False,False,False,False,False,True,False,True,False
1443,True,False,False,False,False,False,True,False,False
1444,False,True,True,False,False,True,False,True,False
1445,True,False,False,False,False,False,False,False,False
1446,True,False,False,True,False,True,False,True,False
1450,True,False,True,False,False,True,False,True,False
1451,True,False,True,False,False,True,False,True,False
1452,True,False,False,False,False,False,False,False,False
1453,False,False,False,False,False,True,False,True,False
1454,True,False,False,False,False,False,False,False,False
1455,False,True,True,False,False,True,False,True,False
1456,False,False,False,True,False,True,False,True,False
1460,True,False,False,True,False,True,False,False,False
1461,True,False,False,True,False,True,False,True,False
1462,True,False,False,True,False,True,False,True,False
1463,True,False,False,True,False,False,False,False,False
1464,True,False,False,True,False,False,False,True,False
1465,False,False,False,True,False,True,False,True,False
1466,True,False,True,False,False,False,False,False,False
1470,False,True,True,False,False,True,False,True,False
1471,False,False,False,True,False,True,False,True,False
1472,False,True,False,True,False,True,False,True,False
1473,False,False,False,False,False,True,False,True,False
1474,False,False,True,False,False,True,False,True,False
1475,False,False,False,False,False,True,False,True,True
1476,False,False,False,False,False,True,False,True,False
1480,False,False,False,True,True,False,True,False,False
1481,False,True,False,False,False,True,False,True,False
1482,False,False,False,True,False,True,False,True,False
1483,True,False,False,False,False,False,False,False,False
1484,True,False,False,True,False,False,False,False,False
1485,True,False,False,True,False,False,True,False,True
1486,False,False,False,True,False,True,False,True,False
1490,True,False,False,True,False,True,False,True,False
1491,False,True,False,True,False,True,False,True,False
1492,True,False,False,True,False,True,False,False,False
1493,False,False,False,True,False,False,False,False,False
1494,True,False,False,True,False,False,False,True,False
1495,False,False,False,True,False,False,False,True,False
1496,False,True,True,False,False,True,False,True,False
1500,False,False,True,False,False,False,False,False,False
1501,False,True,False,False,False,True,False,True,False
1502,True,False,False,False,False,False,False,False,False
1503,True,False,False,True,False,False,True,False,False
1504,False,False,False,False,False,False,False,False,False
1505,False,False,False,False,False,False,False,False,False
1506,False,False,False,False,False,False,False,False,False
1510,True,False,True,False,True,False,False,False,False
1511,False,True,True,False,False,False,False,True,False
1512,False,True,True,False,False,True,False,True,False
1513,True,False,True,False,False,False,False,False,False
1514,True,False,True,False,True,False,True,False,False
1515,False,False,False,False,False,True,False,True,False
1516,True,False,False,False,False,False,False,False,False
1520,True,False,False,False,False,False,False,False,False
1521,False,False,False,True,False,True,False,True,False
1522,False,True,False,True,False,True,False,True,False
1523,True,False,False,True,False,True,False,False,False
1524,True,False,False,True,False,True,False,True,False
1525,False,True,False,True,False,True,False,True,False
1526,True,False,False,True,False,True,False,True,False
1530,True,False,False,True,False,True,False,False,False
1531,False,False,False,True,False,True,False,False,False
1532,True,False,False,False,False,True,False,False,False
1533,True,False,False,True,False,False,False,False,False
1534,True,False,False,False,False,False,False,False,False
1535,True,False,False,False,False,False,False,False,False
1536,True,False,False,False,False,False,False,False,False
1540,False,False,False,True,False,False,False,True,False
1541,False,False,False,True,False,False,False,False,False
1542,False,False,False,False,False,False,False,False,False
1543,False,False,False,False,False,False,False,False,False
1544,False,False,False,True,False,False,False,False,False
1545,False,False,True,False,False,True,False,False,False
1546,False,False,False,True,False,False,False,True,False
1550,True,False,False,True,False,True,False,False,False
1551,True,False,False,True,False,True,False,False,False
1552,True,False,False,True,False,True,False,False,False
1553,True,False,False,True,False,False,False,False,False
1554,True,False,False,True,False,True,False,False,False
1555,True,False,False,True,False,True,False,False,False
1556,False,False,False,True,False,True,False,True,False
1560,False,False,True,False,False,False,False,False,False
1561,True,False,False,False,True,False,True,False,True
1562,True,False,True,False,True,False,True,False,True
1563,True,False,True,False,False,False,False,False,False
1564,False,False,True,False,False,True,False,True,False
1565,True,False,True,False,False,False,True,False,False
1566,True,False,False,False,False,False,False,False,False
1570,True,False,False,False,False,False,False,False,False
1571,True,False,False,True,False,False,False,False,False
1572,False,False,False,False,False,True,False,True,False
1573,True,False,False,True,False,True,False,False,False
1574,False,False,False,True,False,False,False,False,False
1575,True,False,False,True,False,False,False,False,False
1576,True,False,False,True,False,False,False,False,False
1580,True,False,True,False,False,False,False,True,False
1581,False,True,False,True,False,True,False,True,False
1582,False,True,False,False,False,True,False,True,False
1583,False,False,True,False,False,True,False,True,False
1584,True,False,True,False,False,False,False,False,False
1585,False,True,False,False,False,True,False,True,False
1586,True,False,True,False,True,False,True,False,False
1590,False,True,False,True,False,True,False,True,False
1591,True,False,False,True,False,True,False,True,False
1592,True,False,False,False,False,True,False,False,False
1593,True,False,False,False,False,True,False,True,False
1594,True,False,True,False,False,True,False,True,False
1595,True,False,False,False,False,True,False,True,False
1596,False,False,False,True,False,True,False,True,False
1600,True,False,True,False,False,False,False,False,True
1601,False,True,False,False,False,True,False,True,False
1602,True,False,False,True,False,False,False,False,False
1603,True,False,False,True,False,True,False,True,False
1604,True,False,False,True,False,True,False,True,False
1605,False,False,True,False,False,False,False,True,False
1606,True,False,False,True,False,True,False,True,False
1610,False,False,False,True,False,False,False,True,False
1611,True,False,False,True,False,True,False,True,False
1612,True,False,True,False,False,False,False,False,False
1613,True,False,False,False,True,False,True,False,False
1614,True,False,True,False,True,False,True,False,False
1615,True,False,False,True,True,False,True,False,False
1616,True,False,False,True,False,True,False,True,False
1620,True,False,True,False,True,False,True,False,True
1621,False,False,True,False,True,False,True,False,False
1622,True,False,True,False,True,False,False,False,True
1623,False,True,False,True,False,True,False,True,False
1624,True,False,False,False,False,True,False,True,False
1625,True,False,False,True,False,True,False,True,False
1626,True,False,False,False,True,False,True,False,False
1630,True,False,False,False,False,True,False,True,False
1631,True,False,False,False,False,False,True,False,False
1632,True,False,True,False,False,False,False,False,False
1633,False,False,False,True,False,False,False,True,False
1634,True,False,False,False,False,False,False,False,False
1635,True,False,False,True,False,True,False,True,False
1636,True,False,True,False,True,False,True,False,False
1640,False,False,False,False,False,True,False,True,False
1641,True,False,False,False,False,False,False,False,False
1642,True,False,False,False,False,True,False,True,False
1643,False,False,False,True,False,True,False,True,False
1644,True,False,False,True,False,True,False,True,False
1645,True,False,False,True,False,False,False,False,False
1646,False,False,False,True,False,True,False,True,False
1650,True,False,False,True,False,True,False,True,False
1651,True,False,False,False,False,False,False,True,False
1652,True,False,False,True,False,True,False,True,False
1653,False,False,False,True,False,True,False,True,False
1654,True,False,True,False,True,False,False,False,False
1655,False,False,False,True,False,True,False,True,False
1656,False,True,False,False,False,True,False,True,False
1660,True,False,False,False,False,True,False,True,False
1661,True,False,False,True,False,True,False,True,False
1662,True,False,False,True,False,False,False,True,False
1663,True,False,True,False,False,True,False,True,False
1664,True,False,False,True,False,False,False,True,False
1665,True,False,False,True,False,True,False,True,False
1666,False,False,False,True,False,True,False,True,False
1670,True,False,False,True,True,False,True,False,False
1671,True,False,False,True,False,False,False,False,False
1672,True,False,False,True,False,False,False,False,False
1673,True,False,False,True,False,True,False,True,False
1674,True,False,True,False,False,True,False,True,False
1675,False,False,False,False,False,True,False,False,False
1676,False,True,True,False,False,True,False,True,False
1680,False,False,False,True,False,False,False,False,False
1681,True,False,False,True,False,True,False,False,False
1682,True,False,True,False,True,False,True,False,False
1683,True,False,False,True,True,False,True,False,False
1684,False,False,False,False,False,True,False,True,False
1685,True,False,True,False,True,False,True,False,True
1686,False,True,False,True,False,True,False,True,False
1690,False,True,False,True,False,True,False,True,False
1691,True,False,False,False,False,True,False,False,False
1692,False,True,False,False,False,True,False,True,False
1693,True,False,False,False,True,False,True,False,False
1694,False,True,True,False,False,True,False,True,False
1695,True,False,False,False,False,True,False,True,False
1696,True,False,True,False,False,False,True,False,False
1700,False,False,False,False,False,True,False,True,False
1701,True,False,True,False,True,False,True,False,False
1702,True,False,False,True,False,True,False,True,False
1703,True,False,True,False,True,False,True,False,False
1704,True,False,False,True,False,False,False,False,False
1705,True,False,False,True,False,False,True,False,False
1706,True,False,False,True,False,False,False,False,False
1710,True,False,False,False,False,False,False,True,False
1711,True,False,False,False,True,False,True,False,True
1712,True,False,False,True,False,True,False,True,False
1713,False,True,True,False,False,False,False,False,False
1714,True,False,False,False,False,False,False,True,False
1715,True,False,False,True,False,True,False,True,False
1716,True,False,False,True,False,True,False,True,False
1720,True,False,False,False,False,True,False,True,False
1721,True,False,False,False,False,False,True,False,False
1722,True,False,True,False,False,False,False,False,False
1723,True,False,False,False,False,True,False,False,False
1724,True,False,False,True,False,True,False,True,False
1725,True,False,False,False,False,False,False,False,False
1726,True,False,False,False,False,False,False,False,False
1730,False,False,True,False,False,False,False,False,False
1731,False,False,True,False,True,False,True,False,True
1732,False,False,False,True,False,True,False,True,False
1733,False,True,False,False,False,True,False,True,False
1734,True,False,True,False,True,False,True,False,True
1735,True,False,True,False,True,False,True,False,True
1736,False,True,False,False,False,True,False,True,False
1740,True,False,True,False,False,False,False,False,False
1741,False,True,True,False,False,True,False,True,False
1742,False,True,True,False,False,True,False,False,False
1743,False,False,False,True,False,True,False,True,False
1744,False,False,True,False,False,True,False,True,False
1745,True,False,True,False,False,False,False,False,False
1746,False,False,True,False,False,False,False,False,False
1750,False,True,True,False,False,True,False,True,False
1751,False,False,False,True,False,True,False,True,False
1752,False,True,True,False,False,True,False,True,False
1753,False,False,False,True,False,True,False,True,False
1754,False,False,False,False,False,True,False,True,False
1755,True,False,True,False,False,False,False,False,False
1756,False,False,True,False,False,True,False,True,False
1760,True,False,False,True,False,False,False,False,False
1761,False,True,True,False,False,True,False,True,False
1762,False,False,False,False,False,False,False,False,True
1763,False,False,False,True,False,False,False,True,False
1764,True,False,False,False,False,False,False,False,False
1765,False,False,False,False,False,False,True,False,False
1766,True,False,False,True,False,False,False,False,False
1770,True,False,False,False,False,True,False,True,False
1771,True,False,False,True,False,True,False,True,False
1772,True,False,False,True,False,False,False,False,False
1773,True,False,True,False,False,False,True,False,False
1774,True,False,False,True,False,True,False,False,False
1775,True,False,True,False,False,True,False,False,True
1776,True,False,False,False,False,True,False,True,False
1780,True,False,True,False,False,False,False,False,False
1781,False,False,False,False,False,False,False,False,False
1782,True,False,False,True,False,True,False,False,False
1783,True,False,False,False,False,False,False,False,False
1784,False,True,False,True,False,True,False,True,False
1785,False,False,False,True,False,True,False,False,False
1786,True,False,False,True,False,False,False,False,False
1790,True,False,False,True,False,True,False,True,False
1791,True,False,False,False,True,False,False,False,True
1792,True,False,False,False,False,True,False,True,False
1793,True,False,True,False,False,True,False,True,False
1794,True,False,True,False,True,False,True,False,True
1795,True,False,False,False,False,True,False,True,False
1796,False,True,False,True,False,True,False,True,False
1800,False,False,False,False,False,False,False,False,False
1801,False,False,False,False,False,True,False,True,False
1802,False,False,True,False,True,False,False,False,False
1803,True,False,False,False,False,True,False,True,False
1804,True,False,True,False,True,False,True,False,False
1805,True,False,False,True,False,True,False,True,False
1806,False,True,False,True,False,True,False,True,False
1810,True,False,False,False,False,False,False,False,False
1811,True,False,True,False,True,False,True,False,False
1812,True,False,False,True,False,True,False,True,False
1813,False,False,False,True,False,True,False,True,False
1814,True,False,True,False,True,False,True,False,False
1815,False,False,False,True,False,True,False,True,False
1816,False,False,False,False,False,True,False,True,False
1820,False,False,True,False,False,True,False,True,False
1821,True,False,True,False,False,True,False,True,False
1822,True,False,False,True,False,True,False,True,False
1823,True,False,False,False,False,True,False,True,False
1824,False,True,False,False,False,True,False,True,False
1825,True,False,True,False,False,False,True,False,False
1826,True,False,False,False,False,True,False,False,False
1830,True,False,False,True,True,False,True,False,False
1831,False,True,False,True,False,True,False,True,False
1832,False,True,False,True,False,True,False,True,False
1833,True,False,False,True,False,True,False,True,False
1834,False,True,True,False,False,False,False,True,False
1835,True,False,True,False,False,True,False,True,False
1836,True,False,False,True,False,True,False,False,True
1840,True,False,False,True,False,True,False,True,False
1841,False,False,False,False,False,True,False,True,False
1842,True,False,False,True,False,False,False,False,False
1843,True,False,True,False,False,True,False,True,False
1844,True,False,False,False,False,False,False,False,True
1846,True,False,False,True,False,True,False,True,False
1850,False,True,False,False,False,True,False,True,False
1851,False,True,False,False,False,False,False,True,False
1852,True,False,False,False,False,False,False,False,False
1853,False,False,False,True,False,True,False,True,False
1854,False,True,False,True,False,False,False,False,False
1855,False,True,True,False,False,True,False,False,False
1856,True,False,True,False,True,False,True,False,False
1860,True,False,True,False,False,False,False,False,False
1861,True,False,False,False,False,False,False,False,False
1862,False,False,True,False,False,False,False,False,False
1863,False,True,False,False,False,True,False,True,False
1864,False,True,False,False,False,False,False,False,False
1865,True,False,True,False,False,False,False,False,False
1866,True,False,True,False,False,False,False,False,False
1870,False,True,True,False,False,True,False,True,False
1871,True,False,True,False,True,False,False,False,False
1872,True,False,True,False,False,True,False,True,False
1873,True,False,False,True,False,True,False,True,False
1874,False,True,True,False,False,True,False,True,False
1875,True,False,False,True,False,True,False,False,False
1876,False,True,False,False,False,True,False,True,False
1880,True,False,True,False,False,True,False,False,False
1881,True,False,True,False,False,False,True,False,True
1882,True,False,True,False,True,False,False,False,False
1883,True,False,False,False,False,True,False,False,False
1884,True,False,True,False,False,False,False,False,False
1885,False,False,False,True,False,True,False,True,False
1886,True,False,False,False,False,False,False,False,False
1890,False,True,True,False,False,True,False,True,False
1891,False,True,True,False,False,False,False,False,False
1892,True,False,False,True,False,False,False,False,False
1893,True,False,False,False,True,False,True,False,False
1894,False,True,True,False,False,True,False,True,False
1895,False,False,True,False,False,False,True,False,False
1896,True,False,False,False,True,False,True,False,False
1900,True,False,False,True,False,True,False,True,False
1901,False,True,False,True,False,True,False,True,False
1902,False,False,False,True,False,True,False,True,False
1903,False,False,False,True,False,True,False,True,False
1904,True,False,True,False,False,False,False,False,False
1905,True,False,False,False,False,False,True,False,False
1906,True,False,True,False,True,False,True,False,False
1910,False,False,False,False,False,True,False,True,False
1911,True,False,False,False,False,False,False,False,False
1912,True,False,True,False,False,False,False,False,False
1913,False,False,False,False,False,False,False,False,False
1914,False,False,True,False,False,False,False,True,False
1915,True,False,False,False,False,False,False,False,False
1916,False,False,False,False,False,False,False,False,False
1920,False,False,True,False,False,False,False,False,False
1921,True,False,False,False,True,False,True,False,True
1922,False,False,False,True,False,True,False,True,False
1923,True,False,False,True,False,False,False,False,False
1924,False,False,False,True,False,True,False,True,False
1925,True,False,True,False,True,False,True,False,False
1926,True,False,False,False,True,False,True,False,True
1930,True,False,False,True,True,False,True,False,False
1931,True,False,False,False,True,False,True,False,False
1932,True,False,False,True,False,True,False,True,False
1933,True,False,False,False,True,False,True,False,False
1934,False,False,False,True,False,True,False,True,False
1935,True,False,False,False,False,False,True,False,False
1936,True,False,True,False,False,True,False,False,False
1940,True,False,True,False,False,False,True,False,False
1941,True,False,True,False,True,False,True,False,False
1942,True,False,True,False,False,False,False,False,False
1943,True,False,False,True,False,False,False,False,False
1944,False,True,False,True,False,True,False,True,False
1945,True,False,False,True,False,True,False,False,False
1946,True,False,False,True,False,True,False,True,False
1950,True,False,False,True,True,False,True,False,False
1951,True,False,True,False,True,False,True,False,False
1952,False,False,False,True,False,False,False,False,False
1953,False,True,False,True,False,True,False,True,False
1954,False,False,False,False,False,True,False,True,False
1955,True,False,False,True,False,False,False,False,False
1956,False,False,False,True,False,True,False,True,False
1960,False,True,False,True,False,True,False,True,False
1962,True,False,True,False,False,False,False,False,False
1963,True,False,False,False,False,False,False,False,False
1964,True,False,True,False,False,True,False,True,False
1965,False,True,True,False,False,True,False,True,False
1966,True,False,True,False,False,False,False,False,False
1970,False,False,False,False,False,False,False,False,False
1971,True,False,False,False,True,False,True,False,False
1972,True,False,True,False,False,False,False,False,False
1973,True,False,False,False,False,False,False,False,False
1974,True,False,False,True,False,True,False,True,False
1975,True,False,False,False,True,False,True,False,False
1976,False,False,False,False,False,False,False,False,False
1980,True,False,False,False,False,True,False,True,False
1981,True,False,False,False,False,True,False,True,False
1982,True,False,False,True,False,True,False,True,False
1983,True,False,False,False,False,True,False,True,False
1984,True,False,False,True,False,True,False,True,False
1985,False,False,False,False,False,True,False,True,False
1986,True,False,False,True,False,True,False,True,False
1990,True,False,False,False,False,True,False,False,False
1991,False,False,False,False,False,True,False,True,False
1992,False,False,False,True,False,False,False,True,False
1993,True,False,False,True,True,False,False,False,False
1994,True,False,False,False,False,False,True,False,False
1995,True,False,False,True,False,False,False,False,True
1996,False,True,True,False,False,True,False,True,False
2000,True,False,True,False,False,False,True,False,True
2001,True,False,False,True,False,False,False,False,True
2002,True,False,False,False,True,False,True,False,False
2003,False,False,False,True,False,True,False,False,False
2004,False,True,False,True,False,True,False,True,False
2005,True,False,True,False,False,False,False,False,False
2006,False,False,False,False,False,False,True,False,False
2010,True,False,True,False,True,False,True,False,False
2011,True,False,False,True,False,True,False,True,False
2012,False,False,False,False,False,True,False,False,True
2013,False,False,False,False,False,True,False,True,False
2014,False,False,True,False,False,False,True,False,True
2015,True,False,False,False,False,False,False,False,False
2016,False,True,True,False,False,False,False,True,True
2020,True,False,False,True,False,False,False,False,False
2021,False,True,False,True,False,True,False,True,False
2022,True,False,False,False,False,False,False,False,False
2023,True,False,False,True,False,True,False,False,False
2024,False,False,False,False,True,False,False,False,False
2025,True,False,False,True,False,True,False,True,False
2026,True,False,False,True,False,True,False,False,False
2030,True,False,False,False,True,False,True,False,False
2031,True,False,True,False,True,False,True,False,False
2032,True,False,False,False,False,False,True,False,False
2033,True,False,True,False,True,False,True,False,True
2034,True,False,False,True,False,False,False,False,False
2035,False,False,False,False,False,False,False,False,False
2036,False,True,False,False,False,False,False,False,False
2040,True,False,False,False,True,False,True,False,False
2041,True,False,False,False,True,False,True,False,False
2042,True,False,False,True,False,True,False,True,False
2043,True,False,True,False,False,False,True,False,False
2044,True,False,True,False,True,False,True,False,False
2045,True,False,True,False,True,False,True,False,False
2046,True,False,True,False,False,False,False,False,False
2050,False,False,False,True,False,False,False,False,False
2051,False,True,True,False,False,True,False,True,False
2052,False,False,False,True,False,True,False,True,False
2053,False,False,False,True,False,True,False,True,False
2054,False,True,True,False,False,True,False,True,False
2055,False,False,False,True,False,True,False,True,False
2056,False,False,False,True,False,True,False,True,False
2060,False,False,False,False,False,True,False,True,False
2061,False,True,False,False,False,False,False,False,False
2062,True,False,False,True,False,False,False,False,False
2063,True,False,False,True,False,True,False,True,False
2064,True,False,False,True,False,True,False,True,False
2065,True,False,False,True,False,False,False,False,False
2066,True,False,False,False,False,False,False,False,False
2070,True,False,False,False,False,True,False,True,False
2071,True,False,True,False,False,True,False,False,False
2072,False,False,False,False,False,True,False,True,False
2073,True,False,False,True,False,True,False,False,False
2074,True,False,True,False,False,False,False,False,False
2075,True,False,False,False,False,True,False,True,False
2076,True,False,False,False,False,True,False,False,False
2080,False,False,False,False,False,True,False,True,False
2081,False,False,False,False,False,False,False,False,False
2082,False,False,True,False,False,True,False,False,False
2083,False,False,False,True,False,True,False,True,False
2084,True,False,False,True,False,True,False,False,False
2085,True,False,True,False,False,False,True,False,False
2086,False,False,False,False,False,True,False,True,False
2090,True,False,True,False,False,False,False,False,True
2091,False,False,False,False,False,True,False,True,False
2092,True,False,False,False,False,False,False,False,False
2093,True,False,False,False,False,False,True,False,False
2094,True,False,True,False,False,True,False,True,False
2095,True,False,True,False,True,False,True,False,True
2096,True,False,False,False,False,False,False,False,False
2100,True,False,True,False,True,False,True,False,False
2101,True,False,False,False,True,False,True,False,False
2102,True,False,False,False,False,False,False,False,False
2103,False,False,False,False,False,True,False,True,False
2104,True,False,False,True,False,False,False,False,False
2105,True,False,True,False,True,False,False,False,True
2106,False,False,False,True,False,True,False,True,False
2110,True,False,False,False,False,True,False,True,False
2111,False,False,False,False,False,False,False,False,False
2112,True,False,False,False,False,False,False,False,False
2113,False,False,False,False,False,True,False,True,False
2114,False,False,False,False,False,False,False,False,False
2115,False,True,False,False,False,True,False,True,False
2116,False,False,False,False,False,True,False,False,False
2120,False,False,False,False,True,False,True,False,True
2121,False,True,False,True,False,True,False,True,False
2122,True,False,False,True,False,True,False,False,False
2123,False,True,False,True,False,True,False,False,False
2124,False,True,False,False,False,False,False,False,False
2125,True,False,True,False,True,False,True,False,False
2126,False,True,False,True,False,True,False,True,False
2130,True,False,False,False,False,False,False,False,False
2131,True,False,False,False,False,True,False,True,False
2132,False,False,False,True,False,True,False,True,False
2133,False,True,False,True,False,True,False,True,False
2134,True,False,False,False,False,False,False,False,False
2135,True,False,False,False,False,False,False,False,False
2136,True,False,False,False,False,False,False,False,False
2140,True,False,True,False,True,False,True,False,True
2141,True,False,False,True,True,False,False,False,False
2142,False,False,False,True,False,True,False,True,False
2143,True,False,True,False,True,False,True,False,True
2144,False,True,False,True,False,True,False,True,False
2145,False,False,True,False,False,False,False,False,True
2146,True,False,True,False,False,False,False,False,False
2150,False,False,True,False,False,True,False,True,False
2151,True,False,False,False,False,True,False,True,False
2152,True,False,False,True,False,False,False,False,False
2153,True,False,True,False,False,False,False,False,False
2154,True,False,True,False,False,False,False,False,False
2155,False,True,False,True,False,True,False,False,False
2156,True,False,True,False,True,False,True,False,False
2160,True,False,True,False,False,True,False,True,False
2161,True,False,True,False,False,False,False,True,False
2162,False,False,True,False,False,True,False,True,False
2163,True,False,False,False,False,True,False,True,False
2164,True,False,True,False,False,True,False,True,False
2165,True,False,False,False,False,True,False,True,False
2166,False,False,True,False,False,True,False,True,False
2170,False,True,False,True,False,True,False,True,False
2171,True,False,False,True,False,True,False,False,False
2172,False,False,False,False,False,True,False,True,False
2173,False,False,False,False,False,True,False,True,False
2174,True,False,False,False,False,False,False,False,False
2175,False,True,False,True,False,True,False,True,False
2176,False,False,True,False,False,True,False,True,False
2180,True,False,False,True,False,True,False,True,False
2181,False,False,True,False,False,False,False,False,True
2182,True,False,False,False,False,True,False,True,False
2183,True,False,False,False,False,False,False,True,False
2184,True,False,False,False,False,False,False,False,False
2185,True,False,False,False,False,False,False,False,False
2186,True,False,False,False,False,False,False,False,False
2190,True,False,False,False,False,False,False,False,False
2191,False,False,False,True,False,True,False,True,False
2192,True,False,False,False,False,True,False,True,False
