id,train
4215,True
4216,True
4220,False
4221,False
4222,True
4223,True
4224,True
4225,True
4226,True
4230,True
4231,True
4232,False
4233,True
4234,True
4235,False
4236,True
4240,True
4241,True
4242,False
4243,True
4244,True
4245,True
4246,True
4250,True
4251,True
4252,False
4253,True
4254,True
4255,True
4256,True
4260,True
4261,True
4262,True
4263,True
4264,True
4265,True
4266,True
4270,True
4271,True
4272,True
4273,False
4274,True
4275,True
4276,True
4280,True
4281,True
4282,True
4283,True
4284,True
4285,True
4286,True
4290,True
4291,True
4292,True
4293,True
4294,True
4295,True
4296,True
4300,True
4301,True
4302,True
4303,True
4304,True
4305,False
4306,False
4310,True
4311,True
4312,False
4313,True
4314,False
4315,True
4316,True
4320,False
4321,True
4322,True
4323,True
4324,True
4325,True
4326,True
4330,True
4331,False
4332,True
4333,True
4334,True
4335,False
4336,False
4340,True
4341,True
4342,True
4343,True
4344,True
4345,True
4346,True
4350,True
4351,True
4352,True
4353,True
4354,True
4355,True
4356,True
4360,False
4361,True
4362,True
4363,False
4364,True
4365,True
4366,True
4370,True
4371,True
4372,False
4373,True
4374,True
4375,True
4376,True
4380,True
4381,True
4382,True
4383,True
4384,True
4385,True
4386,True
4390,True
4391,True
4392,False
4393,False
4394,True
4395,True
4396,True
4400,True
4401,False
4402,True
4403,True
4404,False
4405,True
4406,True
4410,False
4411,True
4412,True
4413,False
4414,True
4415,False
4416,True
4420,True
4421,True
4422,True
4423,True
4424,True
4425,True
4426,False
4430,True
4431,True
4432,True
4433,True
4434,False
4435,True
4436,True
4440,True
4441,True
4442,True
4443,False
4444,True
4445,True
4446,True
4450,True
4451,False
4452,True
4453,False
4454,False
4455,True
4456,True
4460,True
4461,True
4462,True
4463,True
4464,True
4465,False
4466,True
4470,True
4471,True
4472,True
4473,True
4474,True
4475,False
4476,True
4480,False
4481,True
4482,True
4483,True
4484,True
4485,False
4486,True
4490,True
4491,True
4492,False
4493,False
4494,True
4495,True
4496,True
4500,True
4501,True
4502,True
4503,True
4504,True
4505,True
4506,False
4510,True
4511,True
4512,True
4513,True
4514,True
4515,True
4516,True
4520,True
4521,True
4522,True
4523,True
4524,True
4525,False
4526,True
4530,True
4531,True
4532,True
4533,True
4534,True
4535,False
4536,True
4540,True
4541,True
4542,True
4543,True
4544,True
4545,True
4546,True
4550,True
4551,True
4552,True
4553,True
4554,True
4555,True
4556,True
4560,True
4561,True
4562,True
4563,True
4564,True
4565,False
4566,True
4570,True
4571,True
4572,False
4573,True
4574,True
4575,True
4576,True
4580,True
4581,True
4582,True
4583,True
4584,True
4585,False
4586,False
4590,True
4591,True
4592,True
4593,False
4594,False
4595,True
4596,False
4600,True
4601,True
4602,False
4603,True
4604,True
4605,True
4606,False
4610,False
4611,True
4612,True
4613,True
4614,True
4615,True
4616,True
4620,True
4621,True
4622,True
4623,True
4624,True
4625,True
4626,True
4630,False
4631,False
4632,True
4633,True
4634,True
4635,True
4636,True
4640,True
4641,True
4642,True
4643,True
4644,True
4645,True
4646,True
4650,True
4651,False
4652,True
4653,True
4654,True
4655,False
4656,True
4660,False
4661,True
4662,False
4663,True
4664,True
4665,True
4666,False
4670,True
4671,False
4672,True
4673,False
4674,True
4675,True
4676,False
4680,True
4681,True
4682,True
4683,False
4684,False
4685,True
4686,True
4690,True
4691,True
4692,True
4693,False
4694,True
4695,False
4696,True
4700,False
4701,True
4702,True
4703,True
4704,True
4705,False
4706,False
4710,True
4711,True
4712,True
4713,True
4714,True
4715,True
4716,True
4720,True
4721,False
4722,True
4723,True
4724,True
4725,True
4726,True
4730,True
4731,True
4732,True
4733,True
4734,True
4735,True
4736,True
4740,True
4741,False
4742,False
4743,True
4744,True
4745,True
4746,True
4750,True
4751,True
4752,True
4753,True
4754,True
4755,True
4756,False
4760,True
4761,True
4762,True
4763,True
4764,True
4765,True
4766,False
4770,False
4771,True
4772,True
4773,False
4774,True
4775,True
4776,True
4780,True
4781,True
4782,True
4783,True
4784,True
4785,True
4786,True
4790,False
4791,True
4792,True
4793,True
4794,True
4795,True
4796,True
4800,True
4801,True
4802,True
4803,True
4804,True
4805,True
4806,False
4810,True
4811,True
4812,True
4813,True
4814,True
4815,True
4816,False
4820,True
4821,True
4822,False
4823,False
4824,True
4825,True
4826,True
4830,False
4831,True
4832,True
4833,True
4834,True
4835,True
4836,True
4840,True
4841,True
4842,True
4843,True
4844,True
4845,True
4846,True
4850,True
4851,True
4852,True
4853,True
4854,False
4855,True
4856,True
4860,True
4861,True
4862,True
4863,True
4864,True
4865,True
4866,True
4870,False
4871,True
4872,True
4873,True
4874,True
4875,True
4880,True
4881,True
4882,True
4883,True
4884,True
4885,True
4886,True
4890,True
4891,True
4892,True
4893,False
4894,True
4895,False
4896,True
4900,True
4901,True
4902,True
4903,True
4904,True
4905,True
4906,False
4910,True
4911,True
4912,True
4913,True
4914,True
4915,True
4916,True
4920,True
4921,True
4922,False
4923,True
4924,True
4925,True
4926,True
4930,True
4931,False
4932,True
4933,True
4934,True
4935,False
4936,True
4940,True
4941,True
4942,True
4943,True
4944,True
4945,True
4946,False
4950,True
4951,False
4952,True
4953,True
4954,True
4955,True
4956,True
4960,False
4961,True
4962,True
4963,True
4964,True
4965,True
4966,True
4970,True
4971,True
4972,True
4973,True
4974,False
4975,True
4976,True
4980,True
4981,False
4982,True
4983,True
4984,True
4985,True
4986,True
4990,True
4991,False
4992,False
4993,True
4994,True
4995,True
4996,True
5000,False
5001,True
5002,True
5003,True
5004,True
5005,True
5006,True
5010,False
5011,True
5012,True
5013,False
5014,True
5015,True
5016,True
5020,True
5021,True
5022,True
5023,True
5024,True
5025,True
5026,True
5030,True
5031,False
5032,True
5033,False
5034,True
5035,True
5036,False
5040,True
5041,True
5042,True
5043,False
5044,True
5045,True
5046,False
5050,True
5051,False
5052,False
5053,True
5054,True
5055,False
5056,True
5060,False
5061,True
5062,True
5063,True
5064,True
5065,True
5066,False
5070,True
5071,False
5072,False
5073,True
5074,True
5075,True
5076,True
5080,True
5081,True
5082,True
5083,False
5084,True
5085,True
5086,True
5090,True
5091,True
5092,True
5093,False
5094,True
5095,True
5096,True
5100,True
5101,False
5102,True
5103,True
5104,True
5105,True
5106,True
5110,True
5111,False
5112,True
5113,True
5114,True
5115,True
5116,True
5120,False
5121,False
5122,True
5123,True
5124,True
5125,True
5126,True
5130,True
5131,True
5132,True
5133,True
5134,True
5135,True
5136,True
5140,True
5141,True
5142,True
5143,True
5144,True
5145,True
5146,True
5150,True
5151,True
5152,True
5153,False
5154,True
5155,True
5156,False
5160,True
5161,True
5162,True
5163,True
5164,True
5165,True
5166,False
5170,True
5171,True
5172,True
5173,True
5174,True
5175,True
5176,True
5180,True
5181,False
5182,True
5183,True
5184,True
5185,True
5186,True
5190,True
5191,True
5192,True
5193,True
5194,True
5195,True
5196,True
5200,True
5201,True
5202,True
5203,True
5204,True
5205,True
5206,True
5210,True
5211,True
5212,True
5213,True
5214,True
5215,False
5216,True
5220,True
5221,False
5222,False
5223,True
5224,True
5225,False
5226,True
5230,True
5231,True
5232,False
5233,True
5234,True
5235,True
5236,True
5240,True
5241,True
5242,True
5243,False
5244,True
5245,True
5246,True
5250,True
5251,True
5252,True
5253,False
5254,True
5255,True
5256,False
5260,True
5261,True
5262,True
5263,True
5264,True
5265,True
5266,True
5270,True
5271,True
5272,True
5273,False
5274,True
5275,True
5276,False
5280,True
5281,True
5282,True
5283,True
5284,True
5285,True
5286,True
5290,True
5291,True
5292,True
5293,True
5294,False
5295,True
5296,True
5300,True
5301,True
5302,True
5303,True
5304,True
5305,True
5306,True
5310,True
5311,True
5312,True
5313,True
5314,True
5315,True
5316,True
5320,True
5321,True
5322,True
5323,True
5324,True
5325,True
5326,False
5330,False
5331,False
5332,True
5333,True
5334,True
5335,False
5336,False
5340,True
5341,True
5342,True
5343,True
5344,True
5345,True
5346,True
5350,False
5351,False
5352,False
5353,True
5354,True
5355,False
5356,False
5360,True
5361,True
5362,True
5363,True
5364,True
5365,True
5366,False
5370,True
5371,True
5372,True
5373,True
5374,True
5375,True
5376,True
5380,True
5381,True
5382,True
5383,False
5384,True
5385,True
5386,False
5390,True
5391,True
5392,False
5393,True
5394,True
5395,True
5396,True
5400,True
5401,True
5402,False
5403,True
5404,False
5405,True
5406,True
5410,True
5411,True
5412,True
5413,True
5414,True
5415,False
5416,True
5420,True
5421,True
5422,True
5423,True
5424,True
5425,False
5426,True
5430,True
5431,False
5432,False
5433,True
5434,True
5435,False
5436,False
5440,True
5441,True
5442,False
5443,True
5444,True
5445,True
5446,True
5450,True
5451,True
5452,True
5453,True
5454,False
5455,False
5456,True
5460,True
5461,True
5462,False
5463,True
5464,True
5465,True
5466,True
5470,False
5471,True
5472,True
5473,True
5474,True
5475,False
5476,True
5480,True
5481,True
5482,False
5483,True
5484,True
5485,True
5486,True
5490,True
5491,True
5492,True
5493,False
5494,False
5495,True
5496,False
5500,False
5501,True
5502,True
5503,False
5504,True
5505,False
5506,True
5510,False
5511,True
5512,False
5513,True
5514,True
5515,True
5516,True
5520,True
5521,True
5522,True
5523,True
5524,True
5525,True
5526,True
5530,False
5531,True
5532,True
5533,True
5534,True
5535,False
5536,True
5540,True
5541,True
5542,False
5543,True
5544,True
5545,False
5546,False
5550,True
5551,True
5552,True
5553,True
5554,False
5555,True
5556,False
5560,False
5561,False
5562,True
5563,True
5564,False
5565,True
5566,False
5570,True
5571,True
5572,True
5573,True
5574,True
5575,True
5576,True
5580,True
5581,False
5582,True
5583,False
5584,True
5585,True
5586,False
5590,True
5591,True
5592,True
5593,False
5594,True
5595,True
5596,True
5600,True
5601,True
5602,True
5603,True
5604,True
5605,True
5606,True
5610,True
5611,True
5612,False
5613,True
5614,True
5615,True
5616,True
5620,True
5621,True
5622,False
5623,True
5624,True
5625,True
5626,False
5630,False
5631,True
5632,False
5633,True
5634,True
5635,False
5636,False
5640,True
5641,True
5642,True
5643,True
5644,False
5645,True
5646,True
5650,True
5651,True
5652,False
5653,True
5654,True
5655,True
5656,True
5660,True
5661,True
5662,True
5663,False
5664,True
5665,True
5666,True
5670,True
5671,True
5672,False
5673,True
5674,False
5675,True
5676,True
5680,True
5681,True
5682,True
5683,True
5684,True
5685,True
5686,False
5690,True
5691,True
5692,True
5693,True
5694,True
5695,True
5696,False
5700,True
5701,True
5702,True
5703,True
5704,True
5705,True
5706,False
5710,True
5711,True
5712,True
5713,True
5714,True
5715,True
5716,True
5720,True
5721,True
5722,True
5723,True
5724,False
5725,True
5726,True
5730,True
5731,True
5732,True
5733,False
5734,True
5735,True
5736,True
5740,True
5741,True
5742,False
5743,True
5744,True
5745,False
5746,True
5750,True
5751,True
5752,True
5753,True
5754,True
5755,True
5756,True
5760,True
5761,True
5762,True
5763,True
5764,True
5765,True
5766,False
5770,True
5771,True
5772,True
5773,True
5774,True
5775,True
5776,True
5780,True
5781,True
5782,True
5783,True
5784,True
5785,True
5786,True
5790,True
5791,True
5792,False
5793,True
5794,True
5795,True
5796,True
5800,False
5801,True
5802,True
5803,True
5804,True
5805,True
5806,True
5810,True
5811,True
5812,False
5813,True
5814,True
5815,True
5816,True
5820,True
5821,True
5822,False
5823,True
5824,True
5825,True
5826,True
5830,True
5831,True
5832,True
5833,True
5834,True
5835,True
5836,True
5840,True
5841,False
5842,False
5843,True
5844,True
5845,True
5846,True
5850,True
5851,True
5852,False
5853,True
5854,True
5855,True
5856,False
5860,False
5861,True
5862,True
5863,True
5864,False
5865,True
5866,True
5870,True
5871,True
5872,False
5873,False
5874,True
5875,True
5876,True
5880,True
5881,True
5882,True
5883,True
5884,True
5885,True
5886,True
5890,False
5891,True
5892,True
5893,True
5894,True
5895,True
5896,True
5900,True
5901,True
5902,True
5903,True
5904,True
5905,False
5906,False
5910,False
5911,False
5912,True
5913,True
5914,True
5915,True
5916,True
5920,False
5921,False
5922,False
5923,False
5924,True
5925,True
5926,False
5930,True
5931,False
5932,False
5933,True
5934,True
5935,True
5936,True
5940,True
5941,True
5942,False
5943,True
5944,True
5945,True
5946,False
5950,False
5951,True
5952,True
5953,True
5954,True
5955,True
5956,True
5960,True
5961,False
5962,True
5963,True
5964,True
5965,True
5966,True
5970,False
5971,True
5972,True
5973,False
5974,True
5975,True
5976,True
5980,True
5981,True
5982,False
5983,False
5984,False
5985,True
5986,True
5990,True
5991,True
5992,True
5993,True
5994,True
5995,True
5996,True
6000,True
6001,True
6002,True
6003,True
6004,False
6005,True
6006,True
6010,True
6011,False
6012,True
6013,False
6014,True
6015,True
6016,True
6020,False
6021,True
6022,False
6023,True
6024,False
6025,True
6026,False
6030,False
6031,False
6032,True
6033,True
6034,True
6035,True
6036,True
6040,True
6041,True
6042,True
6043,False
6044,False
6045,True
6046,True
6050,True
6051,True
6052,True
6053,True
6054,True
6055,True
6056,True
6060,False
6061,True
6062,True
6063,True
6064,True
6065,False
6066,True
6070,True
6071,True
6072,True
6073,True
6074,False
6075,True
6076,True
6080,True
6081,True
6082,True
6083,True
6084,True
6085,False
6086,True
6090,True
6091,True
6092,True
6093,True
6094,True
6095,True
6096,False
6100,False
6101,True
6102,True
6103,True
6104,True
6105,True
6106,True
6110,False
6111,True
6112,True
6113,True
6114,True
6115,True
6116,True
6120,True
6121,True
6122,True
6123,True
6124,False
6125,True
6126,True
6130,True
6131,True
6132,True
6133,False
6134,True
6135,True
6136,True
6140,True
6141,True
6142,True
6143,True
6144,True
6145,True
6146,True
6150,True
6151,True
6152,True
6153,True
6154,True
6155,True
6156,True
6160,True
6161,True
6162,True
6163,True
6164,True
6165,True
6166,True
6170,True
6171,True
6172,True
6173,True
6174,True
6175,True
6176,True
6180,True
6181,True
6182,True
6183,False
6184,True
6185,True
6186,True
6190,True
6191,True
6192,True
6193,True
6194,True
6195,True
6196,True
6200,True
6201,True
6202,True
6203,False
6204,True
6205,True
6206,True
6210,True
6211,True
6212,True
6213,True
6214,True
6215,True
6216,True
6220,False
6221,True
6222,False
6223,True
6224,False
6225,True
6226,True
6230,True
6231,False
6232,True
6233,False
6234,True
6235,False
6236,True
6240,True
6241,False
6242,True
6243,True
6244,True
6245,True
6246,True
6250,True
6251,True
6252,True
6253,False
6254,True
6255,True
6256,False
6260,True
6261,True
6262,False
6263,False
6264,True
6265,True
6266,True
6270,False
6271,True
6272,True
6273,True
6274,True
6275,True
6276,True
6280,True
6281,False
6282,True
6283,True
6284,True
6285,True
6286,False
6290,True
6291,True
6292,True
6293,True
6294,True
6295,True
6296,True
6300,True
6301,True
6302,True
6303,True
6304,True
6305,True
6306,True
6310,False
6311,False
6312,False
6313,False
6314,True
6315,False
6316,True
6320,True
6321,True
6322,True
6323,True
6324,True
6325,True
6326,True
6330,True
6331,True
6332,True
6333,True
6334,True
6335,True
6336,False
6340,True
6341,True
6342,True
6343,True
6344,True
6345,True
6346,True
6350,True
6351,True
6352,False
6353,True
6354,True
6355,True
6356,False
6360,True
6361,True
6362,False
6363,True
6364,True
6365,True
6366,True
6370,True
6371,True
6372,True
6373,True
6374,True
6375,True
6376,False
6380,True
6381,True
6382,False
6383,True
6384,True
6385,True
6386,True
6390,True
6391,True
6392,False
6393,True
6394,True
6395,True
6396,True
6400,True
6401,True
6402,True
6403,True
6404,True
6405,True
6406,True
6410,True
6411,True
6412,False
6413,True
6414,True
6415,True
6416,True
6420,False
6421,True
6422,False
6423,True
6424,True
6425,True
6426,True
6430,True
6431,True
6432,True
6433,False
6434,False
6435,False
6436,True
6440,True
6441,True
6442,False
6443,True
6444,True
6445,True
6446,True
6450,False
6451,True
6452,False
6453,True
6454,True
6455,True
6456,True
6460,True
6461,False
6462,True
6463,True
6464,False
6465,True
6466,True
6470,True
6471,True
6472,True
6473,True
6474,True
6475,True
6476,True
6480,False
6481,True
6482,True
6483,True
6484,True
6485,True
6486,True
6490,True
6491,True
6492,True
6493,True
6494,True
6495,False
6496,False
6500,True
6501,True
6502,True
6503,False
6504,True
6505,False
6506,False
6510,True
6511,True
6512,True
6513,True
6514,True
6515,True
6516,True
6520,True
6521,True
6522,True
6523,True
6524,True
6525,True
6526,True
6530,True
6531,True
6532,True
6533,True
6534,False
6535,True
6540,False
6541,True
6542,True
6543,True
6544,True
6545,False
6546,True
6550,True
6551,True
6552,False
6553,True
6554,True
6555,True
6556,True
6560,True
6561,True
6562,True
6563,True
6564,True
6565,True
6566,True
6570,True
6571,True
6572,False
6573,True
6574,True
6575,False
6576,True
6580,True
6581,True
6582,True
6583,False
6584,True
6585,True
6586,False
6590,True
6591,True
6592,True
6593,True
6594,False
6595,False
6596,True
6600,True
6601,False
6602,True
6603,True
6604,True
6605,False
6606,True
6610,True
6611,True
6612,True
6613,True
6614,True
6615,True
6616,False
6620,True
6621,True
6622,True
6623,True
6624,True
6625,True
6626,True
6630,True
6631,True
6632,False
6633,True
6634,True
6635,False
6636,True
6640,True
6641,True
6642,True
6643,True
6644,False
6645,True
6646,True
6650,False
6651,True
6652,True
6653,True
6654,True
6655,True
6656,True
6660,True
6661,True
6662,False
6663,True
6664,True
6665,True
6666,True
6670,True
6671,True
6672,True
6673,False
6674,True
6675,True
6676,True
6680,True
6681,True
6682,True
6683,True
6684,True
6685,False
6686,True
6690,True
6691,True
6692,True
6693,True
6694,False
6695,False
6696,True
6700,False
6701,True
6702,True
6703,True
6704,True
6705,False
6706,True
6710,True
6711,True
6712,True
6713,True
6714,True
6715,True
6716,True
6720,True
6721,False
6722,True
6723,True
6724,True
6725,True
6726,True
6730,True
6731,True
6732,True
6733,True
6734,True
6735,True
6736,False
6740,True
6741,True
6742,True
6743,False
6744,True
6745,True
6746,True
6750,True
6751,False
6752,True
6753,False
6754,True
6755,True
6756,True
6760,False
6761,True
6762,True
6763,True
6764,True
6765,True
6766,True
6770,True
6771,True
6772,True
6773,False
6774,False
6775,True
6776,False
6780,True
6781,True
6782,True
6783,False
6784,True
6785,True
6786,True
6790,True
6791,True
6792,False
6793,True
6794,True
6795,True
6796,True
6800,False
6801,False
6802,True
6803,True
6804,True
6805,True
6806,True
6810,False
6811,True
6812,True
6813,True
6814,True
6815,True
6816,False
6820,True
6821,False
6822,True
6823,True
6824,False
6825,True
6826,True
6830,True
6831,True
6832,True
6833,True
6834,True
6835,False
6836,True
6840,True
6841,True
6842,True
6843,True
6844,False
6845,False
6846,False
6850,True
6851,True
6852,False
6853,True
6854,True
6855,True
6856,False
6860,True
6861,True
6862,True
6863,True
6864,True
6865,False
6866,True
6870,True
6871,True
6872,False
6873,True
6874,False
6875,True
6876,True
6880,True
6881,True
6882,True
6883,True
6884,True
6885,True
6890,True
6891,True
6892,True
6893,False
6894,True
6895,True
6896,True
6900,True
6902,True
6903,True
6904,False
6905,True
6906,True
6910,True
6911,True
6912,True
6913,True
6914,True
6915,False
6916,True
6920,True
6921,True
6922,True
6923,True
6924,False
6925,False
6926,False
6930,True
6931,True
6932,True
6933,True
6934,True
6935,True
6936,True
6940,True
6941,True
6942,False
6943,True
6944,True
6945,True
6946,True
6950,True
6951,False
6952,True
6953,True
6954,False
6955,True
6956,True
6960,True
6961,True
6962,True
6963,True
6964,True
6965,True
6966,False
6970,True
6971,True
6972,True
6973,True
6974,True
6975,True
6976,False
6980,True
6981,False
6982,True
6984,True
6985,True
6986,False
6990,True
6991,True
6992,False
6993,False
6994,True
6995,True
6996,True
7000,True
7001,True
7002,True
7003,True
7004,True
7005,False
7006,False
7010,False
7011,True
7012,False
7013,True
7014,True
7015,True
7016,True
7020,True
7021,False
7022,False
7023,False
7024,True
7025,False
7026,True
7030,True
7031,True
7032,True
7033,True
7034,True
7035,True
7036,True
7040,True
7041,True
7042,True
7043,False
7044,True
7045,True
7046,True
7050,True
7051,True
7052,True
7053,True
7054,True
7055,False
7056,True
7060,False
7061,True
7062,True
7063,True
7064,False
7065,True
7066,False
7070,True
7071,True
7072,True
7073,False
7074,True
7075,True
7076,True
7080,False
7081,True
7082,True
7083,True
7084,True
7085,False
7086,False
7090,True
7091,False
7092,True
7093,True
7094,True
7095,True
7096,True
7100,True
7101,True
7102,True
7103,True
7104,False
7105,True
7106,False
7110,True
7111,True
7112,True
7113,True
7114,True
7115,False
7116,True
7120,True
7121,True
7122,True
7123,False
7124,False
7125,True
7126,True
7130,False
7131,True
7132,True
7133,False
7134,False
7135,True
7136,False
7140,False
7141,True
7142,False
7143,False
7144,True
7145,True
7146,False
7150,True
7151,False
7152,True
7153,False
7154,True
7155,True
7156,False
7160,True
7161,False
7162,True
7163,False
7164,True
7165,True
7166,True
7170,True
7171,True
7172,True
7173,False
7174,False
7175,True
7176,True
7180,False
7181,True
7182,False
7183,False
7184,True
7185,True
7186,True
7190,True
7191,True
7192,True
7193,True
7194,True
7195,True
7196,True
7200,False
7201,True
7202,True
7203,True
7204,True
7205,False
7206,True
7210,True
7211,True
7212,True
7213,True
7214,True
7215,True
7216,True
7221,True
7222,True
7223,True
7224,True
7225,True
7226,False
7230,True
7231,True
7232,True
7233,True
7234,True
7235,True
7236,True
7240,True
7241,True
7242,True
7243,True
7244,True
7245,False
7246,False
7250,True
7251,True
7252,True
7253,True
7254,True
7255,True
7256,False
7260,True
7261,False
7262,True
7263,True
7264,True
7265,False
7266,True
7270,False
7271,True
7272,True
7273,False
7274,True
7275,True
7276,True
7280,False
7281,True
7282,True
7283,True
7284,True
7285,True
7286,False
7290,True
7291,True
7292,True
7293,True
7294,True
7295,False
7296,True
7300,False
7301,True
7302,True
7303,True
7304,True
7305,True
7306,True
7310,True
7311,True
7312,False
7313,True
7314,True
7315,True
7316,True
7320,True
7321,True
7322,True
7323,True
7324,True
7325,True
7326,False
7330,True
7331,False
7332,True
7333,True
7334,False
7335,True
7336,True
7340,False
7341,True
7342,True
7343,True
7344,True
7345,True
7346,True
7350,True
7351,True
7352,True
7353,True
7354,True
7355,True
7356,True
7360,False
7361,True
7362,True
7363,True
7364,True
7365,False
7366,False
7370,True
7371,True
7372,True
7373,True
7374,True
7375,True
7376,True
7380,True
7381,True
7382,True
7383,True
7384,True
7385,True
7386,True
7390,True
7391,True
7392,True
7393,False
7394,True
7395,True
7396,True
7400,True
7401,True
7402,True
7403,True
7404,False
7405,True
7406,False
7410,True
7411,True
7412,True
7413,False
7414,False
7415,True
7416,True
7420,True
7421,True
7422,False
7423,True
7424,True
7425,True
7426,True
7430,False
7431,True
7432,False
7433,True
7434,True
7435,False
7436,True
7440,False
7441,True
7442,True
7443,True
7444,True
7445,True
7446,False
7450,False
7451,True
7452,True
7453,True
7454,True
7455,False
7456,False
7460,True
7461,True
7462,True
7463,True
7464,True
7465,True
7466,True
7470,True
7471,True
7472,True
7473,True
7474,True
7475,True
7476,True
7480,True
7481,True
7482,True
7483,True
7484,True
7485,False
7486,True
7490,True
7491,False
7492,True
7493,True
7494,False
7495,True
7496,True
7500,True
7501,True
7502,True
7503,False
7504,True
7505,True
7506,True
7510,False
7511,True
7512,True
7513,True
7514,True
7515,True
7516,True
7520,True
7521,True
7522,True
7523,True
7524,True
7525,True
7526,True
7530,True
7531,False
7532,True
7533,True
7534,True
7535,True
7536,True
7540,False
7541,False
7542,True
7543,True
7544,True
7545,True
7546,True
7550,True
7551,False
7552,True
7553,True
7554,True
7555,True
7556,True
7560,True
7561,True
7562,True
7563,True
7564,True
7565,True
7566,True
7570,True
7571,True
7572,True
7573,False
7574,True
7575,False
7576,True
7580,False
7581,True
7582,True
7583,True
7584,True
7585,True
7586,True
7590,True
7591,True
7592,False
7593,True
7594,True
7595,True
7600,True
7601,True
7602,True
7603,True
7604,False
7605,False
7606,True
7610,True
7611,False
7612,True
7613,True
7614,True
7615,False
7616,True
7620,True
7621,True
7622,True
7623,True
7624,True
7625,True
7626,True
7630,True
7631,True
7632,True
7633,True
7634,True
7635,True
7636,True
7640,True
7641,False
7642,False
7643,True
7644,True
7645,False
7646,True
7650,False
7651,True
7652,True
7653,False
7654,True
7655,True
7656,False
7660,True
7661,True
7662,True
7663,True
7664,True
7665,True
7666,True
7670,True
7671,True
7672,True
7673,True
7674,True
7675,True
7676,True
7680,True
7681,False
7682,True
7683,True
7684,True
7685,True
7686,True
7690,True
7691,True
7692,True
7693,True
7694,True
7695,False
7696,False
7700,True
7701,True
7702,True
7703,True
7704,True
7705,False
7706,True
7710,False
7711,True
7712,True
7713,True
7714,False
7715,True
7716,True
7720,True
7721,True
7722,True
7723,True
7724,True
7725,False
7726,True
7730,True
7731,True
7732,True
7733,True
7734,True
7735,True
7736,True
7740,True
7741,True
7742,True
7743,True
7744,True
7745,True
7746,True
7750,True
7751,True
7752,False
7753,True
7754,True
7755,False
7756,True
7760,False
7761,True
7762,False
7763,True
7764,True
7765,True
7766,True
7770,True
7771,False
7772,True
7773,True
7774,True
7775,True
7776,True
7780,True
7781,False
7782,True
7783,True
7784,False
7785,True
7786,True
7790,True
7791,True
7792,False
7793,True
7794,True
7795,True
7796,True
7800,False
7801,False
7802,True
7803,True
7804,True
7805,True
7806,True
7810,True
7811,True
7812,True
7813,True
7814,False
7815,True
7816,False
7820,True
7821,True
7822,True
7823,True
7824,True
7825,True
7826,True
7830,True
7831,True
7832,True
7833,False
7834,True
7835,True
7836,True
7840,True
7841,False
7842,False
7843,False
7844,True
7845,False
7846,True
7850,True
7851,True
7852,True
7853,True
7854,True
7855,False
7856,False
7860,False
7861,True
7862,True
7863,True
7864,True
7865,True
7866,True
7870,False
7871,True
7872,True
7873,True
7874,True
7875,True
7876,True
7880,True
7881,False
7882,True
7883,True
7884,False
7885,True
7886,True
7890,True
7891,False
7892,False
7893,True
7894,True
7895,True
7896,True
7900,True
7901,True
7902,True
7903,True
7904,True
7905,True
7906,True
7910,True
7911,True
7912,True
7913,True
7914,True
7915,True
7916,True
7920,False
7921,False
7922,False
7923,True
7924,True
7925,True
7926,True
7930,True
7931,False
7932,False
7933,True
7934,True
7935,True
7936,True
7940,False
7941,False
7942,True
7943,False
7944,True
7945,True
7946,True
7950,True
7951,True
7952,True
7953,False
7954,True
7955,True
7956,True
7960,True
7961,False
7962,True
7963,True
7964,False
7965,True
7966,True
7970,False
7971,True
7972,True
7973,False
7974,False
7975,True
7976,True
7980,True
7981,True
7982,True
7983,True
7984,True
7985,True
7986,True
7990,False
7991,True
7992,True
7993,True
7994,True
7995,True
7996,True
8000,True
8001,False
8002,True
8003,True
8004,True
8005,True
8006,True
8010,True
8011,True
8012,True
8014,True
8015,True
8016,False
8020,True
8021,True
8022,False
8023,False
8024,True
8025,True
8026,False
8030,True
8031,True
8032,True
8033,True
8034,False
8035,True
8036,False
8040,True
8041,True
8042,True
8043,True
8044,False
8045,True
8046,True
8050,True
8051,True
8052,False
8053,False
8054,True
8055,True
8056,True
8060,False
8061,False
8062,True
8063,True
8064,True
8065,True
8066,True
8070,False
8071,True
8072,True
8073,True
8074,True
8075,True
8076,True
8080,True
8081,True
8082,True
8083,True
8084,True
8085,True
8086,False
8090,False
8091,True
8092,True
8093,True
8094,True
8095,True
8096,True
8100,True
8101,True
8102,True
8103,True
8104,True
8105,False
8106,True
8110,True
8111,True
8112,False
8113,True
8114,True
8115,True
8116,True
8120,True
8121,True
8122,True
8123,True
8124,False
8125,True
8126,True
8130,True
8131,True
8132,True
8133,True
8134,False
8135,True
8136,True
8140,True
8141,True
8142,True
8143,True
8144,True
8145,False
8146,True
8150,False
8151,True
8152,True
8153,False
8154,True
8155,False
8156,False
8160,True
8161,False
8162,True
8163,True
8164,False
8165,True
8166,True
8170,True
8171,True
8172,True
8173,True
8174,True
8175,True
8176,True
8180,True
8181,False
8182,True
8183,True
8184,True
8185,True
8186,True
8190,False
8191,True
8192,True
8193,True
8194,True
8195,True
8196,True
8200,True
8201,True
8202,True
8203,True
8204,True
8205,True
8206,False
8210,True
8211,True
8212,False
8213,True
8214,True
8215,True
8216,True
8220,False
8221,False
8222,True
8223,True
8224,True
